date,open,high,low,close,volume
2018-12-26,145.080000,152.540000,144.090000,152.460000,98982064
2018-12-27,150.370000,153.180000,147.080000,153.050000,85824343
2018-12-28,154.150000,155.590000,151.720000,152.970000,77856625
2018-12-31,154.400000,154.980000,152.710000,154.260000,53015313
2019-01-02,150.990000,155.750000,150.880000,154.880000,58576672
2019-01-03,152.600000,153.260000,149.490000,149.820000,74820225
2019-01-04,152.340000,157.000000,151.740000,156.230000,74709320
2019-01-07,156.620000,158.860000,156.110000,158.090000,52059331
2019-01-08,159.540000,160.110000,157.200000,159.520000,49388694
2019-01-09,160.140000,161.522900,159.470000,160.820000,46491747
2019-01-10,159.600000,161.370000,158.700000,161.280000,38943414
2019-01-11,160.330000,160.860000,159.790000,160.690000,30176643
2019-01-14,159.330000,159.960000,158.590000,159.270000,30710234
2019-01-15,160.000000,162.600000,159.909600,162.380000,40874224
2019-01-16,162.650000,163.780000,162.290000,162.350000,33812190
2019-01-17,161.830000,164.360000,161.570000,163.630000,39328959
2019-01-18,164.780000,166.020000,163.820000,165.250000,57183243
2019-01-22,164.060000,164.140000,160.760000,161.940000,56711694
2019-01-23,162.770000,163.510000,160.320000,162.150000,38106062
2019-01-24,162.680000,163.440000,162.062600,163.200000,32413351
2019-01-25,164.510000,165.650000,163.950000,165.150000,36466069
2019-01-28,163.020000,163.120000,161.750000,163.110000,33491216
2019-01-29,163.200000,163.240000,160.990000,161.570000,30784175
2019-01-30,163.400000,166.280000,162.890000,165.680000,41346533
2019-01-31,166.700000,168.990000,166.470100,168.160000,37258361
2019-02-01,167.330000,168.600000,166.990000,167.450000,32143672
2019-02-04,167.480000,169.530000,167.330000,169.530000,26718781
2019-02-05,169.760000,171.230000,169.690000,171.030000,28156368
2019-02-06,171.070000,171.370000,169.750000,170.520000,27970006
2019-02-07,168.940000,169.449900,166.950000,168.230000,42036193
2019-02-08,166.760000,168.590000,166.570000,168.560000,29020747
2019-02-11,169.170000,169.580000,167.980000,168.400000,21434088
2019-02-12,169.630000,171.140000,169.330000,170.890000,29722073
2019-02-13,171.650000,172.160000,170.820000,171.010000,26094136
2019-02-14,170.400000,171.830000,169.830000,171.220000,30326830
2019-02-15,172.520000,172.562300,171.139200,171.940000,32521685
2019-02-19,171.410000,172.800000,171.380000,172.280000,19487679
2019-02-20,172.400000,173.080000,171.320000,172.250000,32592995
2019-02-21,171.790000,172.260000,170.710000,171.620000,25207401
2019-02-22,171.980000,173.010000,171.900000,172.890000,27735358
2019-02-25,174.200000,174.660000,173.400000,173.520000,32608754
2019-02-26,173.040000,174.250000,172.810000,173.700000,21939717
2019-02-27,172.920000,173.800000,171.760000,173.590000,25162014
2019-02-28,173.040000,173.810000,172.700000,173.190000,25085470
2019-03-01,174.410000,174.650000,173.180000,174.390000,31421046
2019-03-04,175.370000,175.790000,172.470000,174.420000,38063458
2019-03-05,174.520000,175.085000,173.685000,174.570000,22319863
2019-03-06,174.680000,174.750000,173.280000,173.560000,27194581
2019-03-07,173.090000,173.180000,170.790000,171.430000,39407443
2019-03-08,169.510000,171.260000,169.337500,171.170000,39303225
2019-03-11,171.860000,174.850000,171.850000,174.730000,30518408
2019-03-12,175.170000,176.140000,174.771500,175.720000,33953500
2019-03-13,176.600000,177.930000,176.350000,177.010000,42426135
2019-03-14,177.115000,177.340000,176.660000,176.710000,23751477
2019-03-15,177.430000,178.880000,177.280000,178.350000,38191958
2019-03-18,177.950000,178.990000,177.591500,178.450000,32935125
2019-03-19,179.160000,180.000000,178.290000,179.050000,36893341
2019-03-20,179.060000,180.860000,178.240000,179.760000,50104996
2019-03-21,179.240000,182.830000,179.200000,182.560000,42428481
2019-03-22,181.760000,182.270000,178.370000,178.560000,70794543
2019-03-25,177.920000,178.840000,176.930000,178.220000,46336524
2019-03-26,179.580000,180.690000,178.140000,179.040000,33248121
2019-03-27,179.270000,179.720000,176.600000,177.910000,37096697
2019-03-28,178.360000,178.980000,177.240000,178.310000,30368235
2019-03-29,179.630000,179.830000,178.590000,179.690000,35205511
2019-04-01,181.420000,182.260000,180.770000,182.040000,30969472
2019-04-02,182.230000,182.905000,181.780000,182.730000,22645151
2019-04-03,183.740000,184.920000,183.208900,183.780000,31633476
2019-04-04,183.810000,184.500000,182.650000,183.710000,28530828
2019-04-05,184.300000,184.770000,184.018300,184.660000,25674660
2019-04-08,184.370000,185.280000,183.630000,185.140000,22697543
2019-04-09,184.500000,185.110000,184.090000,184.480000,25631886
2019-04-10,184.750000,185.530000,184.520000,185.470000,24562958
2019-04-11,185.770000,185.780000,184.689900,185.030000,20654094
2019-04-12,185.860000,185.950000,185.060100,185.830000,24989136
2019-04-15,185.810000,186.070000,184.620000,185.860000,21073046
2019-04-16,186.510000,186.910000,185.930000,186.500000,27195709
2019-04-17,187.750000,187.930000,186.600000,187.150000,29651575
2019-04-18,187.480000,187.790500,186.290000,187.390000,28580864
2019-04-22,186.540000,188.860000,186.430000,187.920000,17936033
2019-04-23,188.370000,190.540000,188.130000,190.310000,33665561
2019-04-24,190.440000,190.710000,189.650000,189.710000,24977108
2019-04-25,191.150000,191.220000,189.450000,190.480000,29517497
2019-04-26,190.200000,190.690000,188.590000,190.650000,26359537
2019-04-29,190.620000,191.320000,190.340000,191.020000,21716242
2019-04-30,189.480000,189.850000,188.210000,189.540000,31495277
2019-05-01,190.760000,191.320000,188.795000,188.930000,34797109
2019-05-02,188.880000,189.850000,186.870000,188.140000,44110122
2019-05-03,189.690000,191.250000,189.330000,191.110000,30386180
2019-05-06,187.100000,190.200000,186.760000,189.940000,38371777
2019-05-07,187.860000,188.670000,184.510000,186.240000,58818134
2019-05-08,185.680000,187.170000,184.960000,185.770000,37165319
2019-05-09,183.760000,185.412100,182.090000,184.770000,55351668
2019-05-10,184.060000,185.890000,181.030200,185.000000,58526402
2019-05-13,180.300000,181.260000,178.060000,178.580000,67185766
2019-05-14,179.510000,181.630000,178.860000,180.540000,43360636
2019-05-15,179.390000,183.550000,179.310000,183.090000,40944547
2019-05-16,183.110000,186.070000,182.950000,184.930000,39281157
2019-05-17,183.100000,185.581300,182.880000,183.040000,44702276
2019-05-20,180.510000,181.179900,179.340000,179.950000,38608294
2019-05-21,181.500000,182.330000,180.920000,181.830000,31613790
2019-05-22,180.810000,182.070000,180.750000,181.020000,24332550
2019-05-23,179.000000,179.023000,177.140000,178.250000,45351309
2019-05-24,179.300000,179.850000,177.940000,178.160000,25903267
2019-05-28,178.670000,179.660000,177.470000,177.490000,24763823
2019-05-29,176.450000,177.000000,175.090000,176.030000,42178772
2019-05-30,176.540000,177.270000,175.770000,176.770000,30354790
2019-05-31,174.710000,175.290000,173.870000,173.950000,45446206
2019-06-03,173.520000,173.950000,169.270000,170.210000,75842290
2019-06-04,171.980000,174.970000,171.370000,174.910000,47797848
2019-06-05,176.600000,176.610000,174.380000,176.210000,34412697
2019-06-06,176.520000,178.040000,175.730000,177.610000,29913205
2019-06-07,178.500000,181.766600,178.330000,181.040000,45888345
2019-06-10,182.230000,184.850000,182.210000,183.150000,41385280
2019-06-11,185.070000,185.400000,182.780000,183.390000,41260320
2019-06-12,182.880000,183.280000,182.000000,182.340000,27758120
2019-06-13,183.120000,183.870000,182.740000,183.420000,23715829
2019-06-14,182.440000,183.110000,181.940000,182.640000,22844089
2019-06-17,183.010000,184.250000,182.835000,183.740000,20379476
2019-06-18,185.880000,187.720000,185.429100,186.410000,48177301
2019-06-19,186.730000,187.530000,185.570000,187.110000,31672855
2019-06-20,189.720000,189.760000,187.440100,188.850000,40921964
2019-06-21,188.570000,189.770000,188.173600,188.600000,39980418
2019-06-24,188.520000,188.720000,188.060000,188.160000,19375205
2019-06-25,188.060000,188.140000,184.650000,184.950000,33921112
2019-06-26,186.130000,187.330000,185.490000,185.790000,22595721
2019-06-27,186.470000,186.940000,185.990000,186.500000,19709228
2019-06-28,186.950000,187.150000,186.070000,186.740000,21179248
2019-07-01,190.300000,190.569900,188.380000,189.260000,31193393
2019-07-02,189.190000,190.030000,188.660000,190.010000,18035768
2019-07-03,190.450000,191.440000,190.290000,191.440000,15792067
2019-07-05,190.150000,191.400000,189.390000,191.050000,21415620
2019-07-08,189.860000,189.870000,188.930000,189.710000,17598826
2019-07-09,188.790000,190.900000,188.650000,190.660000,19193497
2019-07-10,191.790000,193.090000,191.470000,192.560000,28374513
2019-07-11,192.880000,193.340000,191.810000,192.420000,23736122
2019-07-12,192.630000,193.540000,192.450000,193.530000,20211883
2019-07-15,193.970000,194.190000,193.440000,194.150000,15606074
2019-07-16,193.860000,194.090000,192.560000,193.150000,20190891
2019-07-17,193.200000,193.490000,192.180000,192.200000,16765069
2019-07-18,191.300000,192.790000,190.690000,192.420000,29066336
2019-07-19,193.820000,193.830000,190.810000,191.010000,29387945
2019-07-22,191.500000,192.940000,191.440000,192.530000,18953596
2019-07-23,193.580000,193.810000,192.290000,193.790000,23786726
2019-07-24,193.070000,195.160000,193.030000,195.150000,20422872
2019-07-25,194.480000,194.520000,192.930000,193.300000,23434744
2019-07-26,194.520000,195.550000,194.430000,195.290000,20431243
2019-07-29,195.180000,195.180000,193.390000,194.620000,20451652
2019-07-30,193.160000,194.540000,192.990000,193.780000,18705006
2019-07-31,194.310000,194.430000,189.320000,191.100000,41627473
2019-08-01,191.510000,194.980000,189.230000,190.150000,63251648
2019-08-02,188.820000,188.990000,186.210000,187.350000,55214006
2019-08-05,183.510000,183.510000,179.200000,180.730000,75039971
2019-08-06,182.380000,183.800000,181.070000,183.260000,41897249
2019-08-07,181.320000,184.510000,179.890000,184.250000,49990586
2019-08-08,185.150000,188.320000,184.570000,188.260000,38418084
2019-08-09,187.320000,188.000000,185.030000,186.490000,33608926
2019-08-12,185.340000,185.900000,183.500000,184.350000,24642870
2019-08-13,184.270000,189.680000,184.020000,188.390000,40473043
2019-08-14,185.310000,185.950000,182.420000,182.760000,51000548
2019-08-15,183.110000,183.590000,181.160000,182.550000,36848178
2019-08-16,184.110000,185.950000,184.100000,185.480000,34785006
2019-08-19,188.030000,188.830000,187.500000,188.430000,22568634
2019-08-20,188.000000,188.635000,186.920000,186.970000,19939552
2019-08-21,188.660000,189.230000,187.960000,188.630000,20745478
2019-08-22,188.980000,189.460000,186.540000,188.020000,24270520
2019-08-23,186.760000,188.450000,181.560000,182.070000,55442893
2019-08-26,184.190000,184.870000,183.080000,184.820000,27689838
2019-08-27,186.080000,186.420000,183.710000,184.430000,28080093
2019-08-28,183.840000,185.400000,182.910000,185.090000,21848789
2019-08-29,187.370000,188.456200,186.675000,187.920000,25427207
2019-08-30,188.940000,188.970000,186.410000,187.470000,26332749
2019-09-03,186.260000,187.180000,185.030000,185.650000,28026617
2019-09-04,187.430000,188.490000,186.900000,188.330000,21676335
2019-09-05,190.390000,192.325000,190.340000,191.780000,34060994
2019-09-06,192.030000,192.170000,191.170000,191.590000,19487821
2019-09-09,192.180000,192.270000,190.215000,191.190000,24407580
2019-09-10,190.190000,190.740000,188.910000,190.640000,23744687
2019-09-11,190.980000,192.530000,190.560000,192.430000,25063617
2019-09-12,193.640000,194.710000,192.970000,193.230000,28689878
2019-09-13,192.950000,193.400000,192.290000,192.540000,27669795
2019-09-16,191.300000,192.080000,191.110000,191.680000,20318987
2019-09-17,191.700000,192.600000,191.290000,192.600000,21113675
2019-09-18,192.200000,192.600000,190.110000,192.520000,31173056
2019-09-19,192.860000,194.035000,192.470000,192.840000,26214873
2019-09-20,193.110000,193.310000,190.160000,190.800000,30131528
2019-09-23,190.360000,191.070000,189.720000,190.500000,22917563
2019-09-24,191.370000,191.790000,187.151000,187.970000,41096614
2019-09-25,187.790000,190.580000,186.210000,190.080000,36499191
2019-09-26,189.870000,190.000000,187.980000,189.380000,27030029
2019-09-27,189.700000,189.830000,185.750000,187.030000,40804222
2019-09-30,187.750000,189.110000,187.400000,188.810000,26559841
2019-10-01,189.540000,190.589800,186.955000,187.270000,32665025
2019-10-02,186.010000,186.030000,183.020000,184.050000,48931982
2019-10-03,184.070000,186.206500,181.820000,186.070000,39612315
2019-10-04,186.990000,189.080000,186.880000,188.810000,32752668
2019-10-07,188.230000,189.740000,187.910000,188.240000,21404580
2019-10-08,187.010000,187.856200,185.270000,185.420000,33201939
2019-10-09,186.960000,188.080000,186.430000,187.230000,20829012
2019-10-10,187.250000,189.430000,187.120000,188.680000,26693780
2019-10-11,190.800000,192.630000,190.720000,191.110000,41428907
2019-10-14,190.820000,191.700000,190.645000,191.090000,15372774
2019-10-15,191.650000,193.970000,191.560000,193.520000,23735826
2019-10-16,192.880000,193.530000,192.430000,193.040000,20689207
2019-10-17,194.180000,194.500000,192.810000,193.550000,19161821
2019-10-18,193.260000,193.670000,190.705000,191.690000,27719069
2019-10-21,192.650000,193.520000,192.140000,193.390000,15868946
2019-10-22,194.060000,194.420000,191.790000,191.850000,22988988
2019-10-23,191.430000,192.258200,191.150000,192.220000,15198327
2019-10-24,193.620000,194.210000,192.740000,194.090000,19264220
2019-10-25,193.090000,195.740000,193.050000,195.640000,21507115
2019-10-28,196.570000,197.830000,196.550000,197.570000,18842303
2019-10-29,197.240000,197.535000,196.010000,196.040000,18569675
2019-10-30,196.420000,197.320000,195.290000,196.990000,21764311
2019-10-31,197.560000,197.650000,195.940000,197.080000,26801803
2019-11-01,197.930000,198.880000,197.630000,198.870000,22131875
2019-11-04,200.190000,200.525100,199.740000,200.100000,19015855
2019-11-05,200.350000,200.550000,199.550000,200.210000,15048864
2019-11-06,199.980000,200.000000,198.785000,199.760000,19725486
2019-11-07,200.760000,201.720000,199.850000,200.430000,17832355
2019-11-08,200.020000,201.250000,199.540000,201.230000,15272516
2019-11-11,200.230000,201.036300,199.940000,200.960000,10187222
2019-11-12,201.130000,202.210000,200.820000,201.540000,14778283
2019-11-13,200.840000,201.775000,200.710000,201.590000,16110341
2019-11-14,200.830000,201.560000,200.220000,201.430000,17055686
2019-11-15,202.610000,202.910000,202.000000,202.910000,18434519
2019-11-18,202.610000,203.390000,201.770000,203.070000,18408797
2019-11-19,203.840000,203.840000,202.590000,203.370000,16997568
2019-11-20,202.850000,203.450000,200.620000,202.150000,36706275
2019-11-21,201.940000,202.070000,201.070000,201.700000,17934353
2019-11-22,202.170000,202.320000,200.740000,201.830000,17197019
2019-11-25,202.670000,204.260000,202.670000,204.220000,17794718
2019-11-26,204.320000,204.870000,204.050000,204.610000,14812921
2019-11-27,205.130000,206.050000,204.890000,206.040000,17060233
2019-11-29,205.590000,205.830000,205.000000,205.100000,9854553
2019-12-02,205.110000,205.180000,201.780000,203.000000,28121020
2019-12-03,200.320000,201.490000,199.230000,201.410000,31425404
2019-12-04,202.490000,202.910000,202.140000,202.430000,15336754
2019-12-05,203.150000,203.150000,201.840000,202.830000,15038785
2019-12-06,204.250000,205.145000,204.150100,205.000000,16562247
2019-12-09,204.630000,205.593700,203.980000,204.070000,14032175
2019-12-10,204.170000,204.880000,203.440000,203.900000,21849714
2019-12-11,204.370000,205.190000,204.040000,204.980000,18897759
2019-12-12,204.770000,207.320000,204.491000,206.510000,32704625
2019-12-13,206.360000,207.910000,205.960000,207.190000,32534393
2019-12-16,208.500000,209.530000,208.480000,209.270000,21366177
2019-12-17,209.500000,209.710000,209.040000,209.390000,16034647
2019-12-18,209.600000,210.130000,209.330000,209.550000,15490828
2019-12-19,209.640000,210.930000,209.620000,210.860000,17892062
2019-12-20,211.810000,212.518600,211.270000,211.710000,27690934
2019-12-23,212.030000,212.150000,211.630000,211.810000,23798671
2019-12-24,211.970000,212.090000,211.440000,211.920000,7089020
2019-12-26,212.260000,213.810000,212.230000,213.790000,17159310
2019-12-27,214.550000,214.560000,213.040000,213.610000,18142239
2019-12-30,213.510000,213.630000,211.160000,212.210000,21829913
2019-12-31,211.620000,212.760000,211.200000,212.610000,18201585
2020-01-02,214.400000,216.160000,213.980000,216.160000,31014904
2020-01-03,213.290000,215.470000,213.280000,214.180000,27532657
2020-01-06,212.490000,215.590000,212.240000,215.560000,21726989
2020-01-07,215.640000,216.140000,214.850000,215.530000,23120994
2020-01-08,215.470000,218.140000,215.160000,217.150000,26464212
2020-01-09,218.910000,219.410000,217.712500,218.990000,23641291
2020-01-10,219.760000,219.870000,218.040000,218.430000,21914631
2020-01-13,219.310000,220.980000,218.980000,220.950000,22846102
2020-01-14,220.750000,221.210000,219.740000,220.080000,24573340
2020-01-15,220.180000,221.200000,219.450000,220.170000,25742084
2020-01-16,221.240000,222.320000,220.800000,222.280000,18804959
2020-01-17,223.240000,223.560000,222.122100,223.380000,24325167
2020-01-21,222.730000,223.840000,222.660000,223.280000,21146264
2020-01-22,224.380000,225.150000,223.590000,223.870000,20736403
2020-01-23,223.710000,224.690000,222.700000,224.590000,26496113
2020-01-24,225.620000,225.880000,221.670100,222.700000,37436483
2020-01-27,217.720000,219.284500,217.180000,218.100000,42264418
2020-01-28,219.600000,221.960000,219.060000,221.450000,26731876
2020-01-29,222.660000,222.930000,220.830000,221.810000,29063128
2020-01-30,220.370000,222.700000,219.689100,222.600000,39568093
2020-01-31,223.500000,223.560000,218.285000,219.070000,52015832
2020-02-03,220.140000,222.885000,219.990000,222.380000,25468307
2020-02-04,225.390000,227.860000,224.652300,227.470000,30691211
2020-02-05,230.220000,230.250000,226.850000,228.220000,38534817
2020-02-06,228.770000,230.250000,227.980000,230.190000,22467077
2020-02-07,229.160000,230.440000,228.540000,229.200000,25884933
2020-02-10,228.430000,231.980000,228.380000,231.970000,21478925
2020-02-11,233.210000,234.020000,231.399900,232.010000,30197983
2020-02-12,233.340000,234.380000,232.800000,234.270000,24471275
2020-02-13,232.620000,234.930000,232.360000,233.970000,22773159
2020-02-14,234.280000,234.860000,233.550100,234.640000,23438530
2020-02-18,233.470000,235.170000,233.250000,234.730000,24521242
2020-02-19,236.070000,237.470000,235.850000,236.980000,22230464
2020-02-20,236.460000,236.950000,231.880000,234.780000,42604016
2020-02-21,233.640000,234.010000,229.321100,230.270000,66058611
2020-02-24,221.840000,224.250000,220.260000,221.390000,84522551
2020-02-25,223.190000,223.987900,214.740000,215.370000,97742982
2020-02-26,216.670000,220.280000,214.900000,216.480000,80400053
2020-02-27,211.050000,214.370000,205.500000,205.640000,121822562
2020-02-28,198.920000,207.170000,198.170000,205.800000,149247073
2020-03-02,208.880000,216.570000,205.940000,216.420000,112933945
2020-03-03,217.110000,219.610000,207.620000,209.480000,131953546
2020-03-04,213.320000,218.330000,211.370000,218.220000,73086209
2020-03-05,212.690000,216.360000,210.100000,211.590000,78705458
2020-03-06,204.670000,209.150000,202.910000,208.020000,89828392
2020-03-09,193.480000,201.160000,192.110000,193.570000,116423986
2020-03-10,201.110000,204.300000,193.680200,204.110000,100599233
2020-03-11,199.350000,200.750000,192.730000,195.220000,89168783
2020-03-12,182.090000,190.780000,176.940000,177.320000,137820698
2020-03-13,187.070000,194.480000,178.130000,192.340000,134881981
2020-03-16,174.150000,184.680000,169.160000,169.300000,92054386
2020-03-17,175.470000,184.390000,169.780000,182.140000,121257108
2020-03-18,171.605000,179.220000,166.800000,176.600000,114156320
2020-03-19,175.690000,183.490000,171.630000,177.660000,120896481
2020-03-20,181.740000,182.870000,170.100000,170.700000,118983891
2020-03-23,170.920000,174.210000,164.930000,170.460000,124639782
2020-03-24,179.910000,183.830000,177.950000,183.660000,94881785
2020-03-25,184.420000,189.510000,179.980000,182.300000,88754909
2020-03-26,183.870000,192.720000,183.610000,191.900000,79887564
2020-03-27,186.930000,190.514900,184.660000,185.300000,58844975
2020-03-30,187.100000,192.490000,186.340600,192.040000,49356936
2020-03-31,191.530000,195.250000,189.200000,190.400000,62659265
2020-04-01,184.810000,187.660000,180.860000,182.310000,53715375
2020-04-02,181.590000,190.100000,180.970000,186.010000,56465348
2020-04-03,185.500000,187.071600,181.290000,183.370000,47487621
2020-04-06,190.380000,197.650000,189.190000,196.480000,64763518
2020-04-07,202.140000,202.660000,196.000000,196.400000,69904478
2020-04-08,198.083500,201.170000,196.370000,200.570000,45940439
2020-04-09,202.270000,203.220000,199.028100,200.860000,68323929
2020-04-13,199.920000,203.420000,198.750000,203.030000,42853948
2020-04-14,207.170000,212.500000,206.420000,211.860000,63959563
2020-04-15,208.480000,211.260000,207.120000,209.430000,47035953
2020-04-16,211.780000,214.369000,209.690000,213.250000,64657362
2020-04-17,215.960000,216.510000,212.080100,215.290000,62863223
2020-04-20,213.270000,215.880000,212.570000,212.740000,38249128
2020-04-21,210.630000,211.160000,203.630000,204.890000,72932771
2020-04-22,209.140000,212.350000,208.330000,210.970000,40188772
2020-04-23,211.800000,214.435000,210.095000,210.520000,43278542
2020-04-24,210.940000,214.300000,209.500000,213.840000,34303365
2020-04-27,216.180000,216.630000,214.500000,215.560000,36451698
2020-04-28,217.270000,217.320000,211.210000,211.500000,46862816
2020-04-29,216.210000,219.970000,215.140000,219.000000,48716406
2020-04-30,220.010000,220.040000,217.350000,218.910000,43359476
2020-05-01,214.540000,216.670000,211.680000,212.740000,48794968
2020-05-04,211.610000,215.450000,211.120000,215.220000,32841020
2020-05-05,217.400000,220.140000,216.850000,217.660000,37783075
2020-05-06,219.370000,221.040000,218.110000,219.000000,36455218
2020-05-07,221.750000,222.730000,220.420000,221.820000,38624836
2020-05-08,223.550000,225.000000,222.480000,224.860000,31964416
2020-05-11,223.500000,227.930000,223.250000,226.870000,35714128
2020-05-12,227.480000,228.095000,222.090000,222.120000,41054123
2020-05-13,222.650000,224.610000,216.710000,219.340000,65521208
2020-05-14,218.120000,221.870000,215.990000,221.830000,51549345
2020-05-15,218.770000,223.330000,218.330000,223.270000,55747208
2020-05-18,226.280000,228.680000,225.470000,227.430000,42597551
2020-05-19,227.660000,229.850000,226.710000,226.860000,36237303
2020-05-20,229.480000,231.760000,229.480000,231.390000,37417000
2020-05-21,231.490000,232.135000,228.340000,228.900000,43642908
2020-05-22,228.460000,229.870000,227.500000,229.660000,28762389
2020-05-26,233.440000,233.570000,228.790000,229.040000,33055346
2020-05-27,228.510000,230.410000,223.940000,230.290000,55665565
2020-05-28,229.050000,233.470000,229.050000,229.990000,43008478
2020-05-29,230.430000,233.600000,228.760000,233.360000,50878596
2020-06-01,232.400000,234.450000,232.000000,234.060000,26140125
2020-06-02,234.420000,235.690000,232.010000,235.630000,33383415
2020-06-03,236.230000,237.470000,235.350000,236.690000,37228701
2020-06-04,236.320000,237.790000,233.680000,235.030000,38716097
2020-06-05,236.060000,240.297000,235.630000,239.690000,47365569
2020-06-08,239.540000,241.680000,237.910000,241.550000,32937305
2020-06-09,240.660000,244.180000,240.470000,243.300000,35046254
2020-06-10,245.000000,247.815000,244.510000,246.220000,58084410
2020-06-11,242.290000,243.590000,233.960000,234.020000,72919442
2020-06-12,239.090000,240.400000,231.740000,235.880000,72034787
2020-06-15,232.440000,239.450000,231.470000,238.750000,45307371
2020-06-16,243.780000,244.390000,239.100000,242.850000,48890095
2020-06-17,244.400000,245.500000,242.730000,243.620000,34749268
2020-06-18,243.290000,244.530000,242.490000,244.280000,30578648
2020-06-19,246.740000,247.000000,242.450000,244.240000,49422112
2020-06-22,243.770000,246.870000,243.380000,246.740000,24068676
2020-06-23,248.390000,251.150000,247.820000,248.840000,32767370
2020-06-24,247.990000,249.325000,242.160000,243.710000,46032376
2020-06-25,243.910000,246.340000,241.140000,246.030000,36940811
2020-06-26,245.750000,245.960000,239.680000,240.220000,52824554
2020-06-29,239.980000,242.850000,237.350000,242.840000,34377800
2020-06-30,242.770000,248.160000,242.580000,247.600000,38909219
2020-07-01,247.660000,251.520000,247.080200,250.490000,34689213
2020-07-02,252.970000,254.270000,251.710000,252.190000,31956497
2020-07-06,255.460000,258.928000,255.430000,258.390000,34589049
2020-07-07,258.100000,260.880000,256.300000,256.610000,36578191
2020-07-08,258.000000,260.020000,256.500000,259.990000,30426273
2020-07-09,261.890000,262.870000,257.630000,262.180000,40312906
2020-07-10,262.000000,264.230000,259.260000,263.970000,32885298
2020-07-13,266.870000,269.790000,257.690000,258.540000,64108090
2020-07-14,256.070000,260.790000,252.760000,260.370000,72230512
2020-07-15,261.680000,262.690000,257.490000,260.900000,54523869
2020-07-16,257.970000,259.780000,255.620000,259.120000,47594111
2020-07-17,259.710000,260.310000,257.170000,259.420000,35137871
2020-07-20,260.120000,267.430000,258.790000,266.780000,40610128
2020-07-21,268.410000,268.410000,263.125000,264.000000,43442967
2020-07-22,264.460000,265.890000,262.550000,264.930000,29865519
2020-07-23,264.550000,265.240000,256.550000,258.010000,51363538
2020-07-24,254.120000,256.930000,251.320000,255.560000,54054536
2020-07-27,257.360000,260.520000,256.445000,260.120000,36445741
2020-07-28,259.330000,259.850000,256.510000,256.810000,31302390
2020-07-29,258.330000,260.660000,257.910000,259.770000,27556884
2020-07-30,257.780000,261.710000,256.550000,261.130000,41774456
2020-07-31,265.830000,265.950000,260.850000,265.790000,53756159
2020-08-03,268.050000,270.150000,267.870000,269.380000,32081566
2020-08-04,268.740000,270.480000,268.090000,270.380000,24911286
2020-08-05,270.830000,271.520000,269.960000,271.050000,21685921
2020-08-06,270.780000,274.980000,270.190000,274.640000,28048224
2020-08-07,274.040000,274.881800,269.245000,271.470000,44969356
2020-08-10,271.740000,271.980000,266.670000,270.310000,35088373
2020-08-11,269.100000,270.440000,264.630000,265.190000,43104323
2020-08-12,267.370000,272.840000,267.370000,271.860000,38894272
2020-08-13,272.640000,274.830000,271.510000,272.480000,31895717
2020-08-14,273.010000,273.400000,270.720000,272.160000,30799494
2020-08-17,273.910000,275.840000,273.740000,275.320000,24802966
2020-08-18,276.410000,278.465000,274.910000,277.970000,23529498
2020-08-19,277.930000,279.020000,275.570000,276.100000,31999359
2020-08-20,275.300000,280.430000,274.860000,279.930000,27723379
2020-08-21,280.070000,282.340000,279.461000,281.870000,34748934
2020-08-24,285.060000,286.000000,281.270000,283.630000,36418533
2020-08-25,282.780000,286.060000,282.370000,285.860000,34866586
2020-08-26,287.110000,292.220000,286.965000,291.960000,42216690
2020-08-27,293.080000,293.851000,288.705000,291.050000,49482715
2020-08-28,292.270000,293.180000,290.930000,292.530000,28021022
2020-08-31,293.160000,296.745000,292.620000,294.880000,36321027
2020-09-01,297.600000,300.040000,295.790000,299.920000,36395774
2020-09-02,303.260000,303.500000,296.890000,302.760000,50836767
2020-09-03,298.200000,298.620000,284.410000,287.410000,110083282
2020-09-04,285.760000,288.930000,271.800000,283.580000,123958978
2020-09-08,272.270000,278.220000,269.660000,269.950000,99568645
2020-09-09,275.540000,280.045000,273.000000,277.880000,64837872
2020-09-10,280.970000,282.195000,270.560000,272.340000,69667462
2020-09-11,274.330000,275.220000,266.900000,270.450000,71809014
2020-09-14,274.280000,277.220000,272.960000,275.160000,38525194
2020-09-15,278.900000,280.450000,277.260000,279.060000,41849926
2020-09-16,279.770000,280.360000,274.250000,274.610000,42435626
2020-09-17,267.520000,272.370000,266.680000,270.320000,81570844
2020-09-18,271.620000,272.090000,262.630000,266.870000,86251117
2020-09-21,262.520000,267.650000,260.110000,267.510000,57168570
2020-09-22,270.050000,273.080000,266.540000,272.480000,41128886
2020-09-23,272.150000,272.340000,263.250200,264.160000,48837270
2020-09-24,261.580000,268.700000,261.220000,265.390000,70631704
2020-09-25,265.820000,272.395000,264.299900,271.560000,55242376
2020-09-28,276.615000,277.200000,273.854800,277.200000,58438286
2020-09-29,276.720000,277.710000,275.371900,275.950000,27178921
2020-09-30,276.090000,281.090000,275.880000,277.840000,49380802
2020-10-01,281.790000,282.879400,279.840000,282.250000,50020223
2020-10-02,276.010000,279.779800,273.440000,274.310000,75497391
2020-10-05,276.340000,280.490000,276.230000,280.160000,28184581
2020-10-06,279.290000,281.190000,274.250000,275.160000,49704236
2020-10-07,277.830000,280.740000,277.280000,279.920000,27539663
2020-10-08,282.320000,282.470000,280.310000,281.410000,25443287
